"Step","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-5 - samp prob.data_alpaca/train_noisy.json__MAX","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-4_lr-w-1e-4_lr_lambda-1e-4_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MAX","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MIN","exp1_gpt2_demo_lr-u-1e-5_lr-w-1e-5_lr_lambda-1e-1_seed-0_alpha-1000_epoch-1_freq_lambda-5_freq_w-1 - samp prob.data_alpaca/train_noisy.json__MAX"
"147","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.02251260168850422","0.02251260168850422","0.02251260168850422"
"148","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.49861419200897217","0.02251260168850422","0.02251260168850422","0.02251260168850422"
"149","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.02109314501285553","0.02109314501285553","0.02109314501285553"
"150","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.02109314501285553","0.02109314501285553","0.02109314501285553"
"151","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.02109314501285553","0.02109314501285553","0.02109314501285553"
"152","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.02109314501285553","0.02109314501285553","0.02109314501285553"
"154","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.49856770038604736","0.02109314501285553","0.02109314501285553","0.02109314501285553"
"155","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.019872300326824188","0.019872300326824188","0.019872300326824188"
"156","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.019872300326824188","0.019872300326824188","0.019872300326824188"
"157","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.019872300326824188","0.019872300326824188","0.019872300326824188"
"158","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.019872300326824188","0.019872300326824188","0.019872300326824188"
"159","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.4985218942165375","0.019872300326824188","0.019872300326824188","0.019872300326824188"
"160","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.01880079135298729","0.01880079135298729","0.01880079135298729"
"161","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.01880079135298729","0.01880079135298729","0.01880079135298729"
"162","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.01880079135298729","0.01880079135298729","0.01880079135298729"
"163","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.01880079135298729","0.01880079135298729","0.01880079135298729"
"164","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.4984762668609619","0.01880079135298729","0.01880079135298729","0.01880079135298729"
"165","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.01785527542233467","0.01785527542233467","0.01785527542233467"
"166","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.01785527542233467","0.01785527542233467","0.01785527542233467"
"167","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.01785527542233467","0.01785527542233467","0.01785527542233467"
"168","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.01785527542233467","0.01785527542233467","0.01785527542233467"
"169","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.4984309673309326","0.01785527542233467","0.01785527542233467","0.01785527542233467"
"170","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.016996508464217186","0.016996508464217186","0.016996508464217186"
"171","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.016996508464217186","0.016996508464217186","0.016996508464217186"
"172","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.016996508464217186","0.016996508464217186","0.016996508464217186"
"173","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.016996508464217186","0.016996508464217186","0.016996508464217186"
"174","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.49838557839393616","0.016996508464217186","0.016996508464217186","0.016996508464217186"
"175","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.016233699396252632","0.016233699396252632","0.016233699396252632"
"176","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.016233699396252632","0.016233699396252632","0.016233699396252632"
"177","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.016233699396252632","0.016233699396252632","0.016233699396252632"
"178","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.016233699396252632","0.016233699396252632","0.016233699396252632"
"179","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.4983403980731964","0.016233699396252632","0.016233699396252632","0.016233699396252632"
"180","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.01555938646197319","0.01555938646197319","0.01555938646197319"
"181","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.01555938646197319","0.01555938646197319","0.01555938646197319"
"182","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.01555938646197319","0.01555938646197319","0.01555938646197319"
"183","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.01555938646197319","0.01555938646197319","0.01555938646197319"
"184","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.4982962906360626","0.01555938646197319","0.01555938646197319","0.01555938646197319"
"185","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.014957613311707973","0.014957613311707973","0.014957613311707973"
"186","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.014957613311707973","0.014957613311707973","0.014957613311707973"
"187","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.014957613311707973","0.014957613311707973","0.014957613311707973"
"188","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.014957613311707973","0.014957613311707973","0.014957613311707973"
"189","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.49825260043144226","0.014957613311707973","0.014957613311707973","0.014957613311707973"
"190","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.014411240816116333","0.014411240816116333","0.014411240816116333"
"191","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.014411240816116333","0.014411240816116333","0.014411240816116333"
"192","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.014411240816116333","0.014411240816116333","0.014411240816116333"
"193","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.014411240816116333","0.014411240816116333","0.014411240816116333"
"194","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.4982088804244995","0.014411240816116333","0.014411240816116333","0.014411240816116333"
"195","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.013916492462158203","0.013916492462158203","0.013916492462158203"
"196","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.013916492462158203","0.013916492462158203","0.013916492462158203"
"197","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.013916492462158203","0.013916492462158203","0.013916492462158203"
"198","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.013916492462158203","0.013916492462158203","0.013916492462158203"
"199","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.4981653690338135","0.013916492462158203","0.013916492462158203","0.013916492462158203"
"200","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.013468105345964432","0.013468105345964432","0.013468105345964432"
"201","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.013468105345964432","0.013468105345964432","0.013468105345964432"
"202","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.013468105345964432","0.013468105345964432","0.013468105345964432"
"203","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.013468105345964432","0.013468105345964432","0.013468105345964432"
"205","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.4981221854686737","0.013468105345964432","0.013468105345964432","0.013468105345964432"
"206","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.013069763779640198","0.013069763779640198","0.013069763779640198"
"207","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.013069763779640198","0.013069763779640198","0.013069763779640198"
"208","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.013069763779640198","0.013069763779640198","0.013069763779640198"
"209","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.013069763779640198","0.013069763779640198","0.013069763779640198"
"210","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.49808043241500854","0.013069763779640198","0.013069763779640198","0.013069763779640198"
"211","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.012715684249997139","0.012715684249997139","0.012715684249997139"
"212","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.012715684249997139","0.012715684249997139","0.012715684249997139"
"213","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.012715684249997139","0.012715684249997139","0.012715684249997139"
"214","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.012715684249997139","0.012715684249997139","0.012715684249997139"
"215","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.4980396032333374","0.012715684249997139","0.012715684249997139","0.012715684249997139"
"216","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.012391124852001667","0.012391124852001667","0.012391124852001667"
"217","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.012391124852001667","0.012391124852001667","0.012391124852001667"
"218","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.012391124852001667","0.012391124852001667","0.012391124852001667"
"219","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.012391124852001667","0.012391124852001667","0.012391124852001667"
"220","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.49800002574920654","0.012391124852001667","0.012391124852001667","0.012391124852001667"
"221","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.012100761756300926","0.012100761756300926","0.012100761756300926"
"222","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.012100761756300926","0.012100761756300926","0.012100761756300926"
"223","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.012100761756300926","0.012100761756300926","0.012100761756300926"
"224","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.012100761756300926","0.012100761756300926","0.012100761756300926"
"225","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.4979611039161682","0.012100761756300926","0.012100761756300926","0.012100761756300926"
"226","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.011839908547699451","0.011839908547699451","0.011839908547699451"
"227","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.011839908547699451","0.011839908547699451","0.011839908547699451"
"228","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.011839908547699451","0.011839908547699451","0.011839908547699451"
"229","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.011839908547699451","0.011839908547699451","0.011839908547699451"
"230","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.4979235529899597","0.011839908547699451","0.011839908547699451","0.011839908547699451"
"231","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.01160607859492302","0.01160607859492302","0.01160607859492302"
"232","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.01160607859492302","0.01160607859492302","0.01160607859492302"
"233","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.01160607859492302","0.01160607859492302","0.01160607859492302"
"234","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.01160607859492302","0.01160607859492302","0.01160607859492302"
"235","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.49788716435432434","0.01160607859492302","0.01160607859492302","0.01160607859492302"
"236","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.011396736837923527","0.011396736837923527","0.011396736837923527"
"237","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.011396736837923527","0.011396736837923527","0.011396736837923527"
"238","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.011396736837923527","0.011396736837923527","0.011396736837923527"
"239","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.011396736837923527","0.011396736837923527","0.011396736837923527"
"240","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.4978514611721039","0.011396736837923527","0.011396736837923527","0.011396736837923527"
"241","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.011206802912056446","0.011206802912056446","0.011206802912056446"
"242","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.011206802912056446","0.011206802912056446","0.011206802912056446"
"243","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.011206802912056446","0.011206802912056446","0.011206802912056446"
"244","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.011206802912056446","0.011206802912056446","0.011206802912056446"
"245","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.49781572818756104","0.011206802912056446","0.011206802912056446","0.011206802912056446"
"246","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.01103764958679676","0.01103764958679676","0.01103764958679676"
"247","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.01103764958679676","0.01103764958679676","0.01103764958679676"
"248","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.01103764958679676","0.01103764958679676","0.01103764958679676"
"249","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.01103764958679676","0.01103764958679676","0.01103764958679676"
"250","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.49778077006340027","0.01103764958679676","0.01103764958679676","0.01103764958679676"
"251","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.010881086811423302","0.010881086811423302","0.010881086811423302"
"252","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.010881086811423302","0.010881086811423302","0.010881086811423302"
"253","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.010881086811423302","0.010881086811423302","0.010881086811423302"
"254","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.010881086811423302","0.010881086811423302","0.010881086811423302"
"256","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.49774691462516785","0.010881086811423302","0.010881086811423302","0.010881086811423302"
"257","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.010734363459050655","0.010734363459050655","0.010734363459050655"
"258","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.010734363459050655","0.010734363459050655","0.010734363459050655"
"259","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.010734363459050655","0.010734363459050655","0.010734363459050655"
"260","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.010734363459050655","0.010734363459050655","0.010734363459050655"
"261","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.49771392345428467","0.010734363459050655","0.010734363459050655","0.010734363459050655"
"262","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.010609724558889866","0.010609724558889866","0.010609724558889866"
"263","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.010609724558889866","0.010609724558889866","0.010609724558889866"
"264","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.010609724558889866","0.010609724558889866","0.010609724558889866"
"265","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.010609724558889866","0.010609724558889866","0.010609724558889866"
"266","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.4976823627948761","0.010609724558889866","0.010609724558889866","0.010609724558889866"
"267","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.010493481531739235","0.010493481531739235","0.010493481531739235"
"268","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.010493481531739235","0.010493481531739235","0.010493481531739235"
"269","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.010493481531739235","0.010493481531739235","0.010493481531739235"
"270","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.010493481531739235","0.010493481531739235","0.010493481531739235"
"271","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.4976513087749481","0.010493481531739235","0.010493481531739235","0.010493481531739235"
"272","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.010379337705671787","0.010379337705671787","0.010379337705671787"
"273","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.010379337705671787","0.010379337705671787","0.010379337705671787"
"274","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.010379337705671787","0.010379337705671787","0.010379337705671787"
"275","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.010379337705671787","0.010379337705671787","0.010379337705671787"
"276","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.4976204037666321","0.010379337705671787","0.010379337705671787","0.010379337705671787"
"277","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.010270205326378345","0.010270205326378345","0.010270205326378345"
"278","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.010270205326378345","0.010270205326378345","0.010270205326378345"
"279","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.010270205326378345","0.010270205326378345","0.010270205326378345"
"280","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.010270205326378345","0.010270205326378345","0.010270205326378345"
"281","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.4975895583629608","0.010270205326378345","0.010270205326378345","0.010270205326378345"
"282","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.010165642015635967","0.010165642015635967","0.010165642015635967"
"283","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.010165642015635967","0.010165642015635967","0.010165642015635967"
"284","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.010165642015635967","0.010165642015635967","0.010165642015635967"
"285","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.010165642015635967","0.010165642015635967","0.010165642015635967"
"286","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.4975593388080597","0.010165642015635967","0.010165642015635967","0.010165642015635967"
"287","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.010068163275718689","0.010068163275718689","0.010068163275718689"
"288","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.010068163275718689","0.010068163275718689","0.010068163275718689"
"289","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.010068163275718689","0.010068163275718689","0.010068163275718689"
"290","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.010068163275718689","0.010068163275718689","0.010068163275718689"
"291","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.4975300133228302","0.010068163275718689","0.010068163275718689","0.010068163275718689"
"292","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.0099758580327034","0.0099758580327034","0.0099758580327034"
"293","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.0099758580327034","0.0099758580327034","0.0099758580327034"
"294","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.0099758580327034","0.0099758580327034","0.0099758580327034"
"295","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.0099758580327034","0.0099758580327034","0.0099758580327034"
"296","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.49750107526779175","0.0099758580327034","0.0099758580327034","0.0099758580327034"
"297","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.009891542606055737","0.009891542606055737","0.009891542606055737"
"298","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.009891542606055737","0.009891542606055737","0.009891542606055737"
"299","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.009891542606055737","0.009891542606055737","0.009891542606055737"
"300","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.009891542606055737","0.009891542606055737","0.009891542606055737"
"301","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.4974730312824249","0.009891542606055737","0.009891542606055737","0.009891542606055737"
"302","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.49744585156440735","0.009814927354454994","0.009814927354454994","0.009814927354454994"
